tx_id,user_id,date,region,merchant,amount
100552,U1326,2024-01-01,South,CafeX,8.62
100553,U1297,2024-01-01,West,Electronics,5
100554,U1217,2024-01-01,East,OnlineShop,111.36
100555,U1055,2024-01-01,East,CafeX,76.68
100556,U1163,2024-01-01,North,StoreA,117.73
100557,U1004,2024-01-01,South,Electronics,51.22
100558,U1210,2024-01-01,East,RideShare,139.59
100559,U1274,2024-01-01,East,TravelCo,49.41
100560,U1117,2024-01-01,North,Grocery,16.91
100561,U1051,2024-01-01,East,Pharmacy,16.12
100562,U1354,2024-01-01,North,Electronics,117.33
100563,U1218,2024-01-01,South,Grocery,65.74
100564,U1009,2024-01-01,West,CafeX,60.61
100565,U1330,2024-01-01,East,StoreB,101.3
100566,U1223,2024-01-01,West,CafeX,65.17
100567,U1041,2024-01-01,North,Grocery,57.04
100568,U1164,2024-01-01,East,StoreB,120.26
100569,U1258,2024-01-01,East,RideShare,98.01
100570,U1271,2024-01-01,West,StoreA,56.73
100571,U1291,2024-01-01,South,CafeX,6.61
100572,U1365,2024-01-01,West,RideShare,5
100573,U1212,2024-01-01,South,StoreA,36.26
100574,U1347,2024-01-01,East,OnlineShop,203.73
100575,U1310,2024-01-01,South,Pharmacy,78.64
100576,U1355,2024-01-01,South,StoreB,136.08
100577,U1040,2024-01-01,North,Electronics,40.84
100578,U1015,2024-01-01,South,OnlineShop,70.68
100579,U1109,2024-01-01,South,StoreA,20.55
100580,U1345,2024-01-01,East,RideShare,76.08
100581,U1246,2024-01-01,West,OnlineShop,5
100582,U1324,2024-01-01,North,StoreB,112.78
100583,U1017,2024-01-01,North,StoreA,130.89
100584,U1352,2024-01-01,North,Pharmacy,5
100585,U1287,2024-01-01,West,StoreA,60.18
100586,U1260,2024-01-01,North,Electronics,117.5
100587,U1323,2024-01-01,North,Pharmacy,74.79
100588,U1266,2024-01-01,South,Pharmacy,69.67
100589,U1329,2024-01-01,South,OnlineShop,88.25
100590,U1040,2024-01-01,North,CafeX,30.65
100591,U1285,2024-01-01,North,TravelCo,62.6
100592,U1147,2024-01-01,East,OnlineShop,65.82
100593,U1032,2024-01-01,East,Electronics,136.46
100594,U1304,2024-01-01,East,Grocery,73.85
100595,U1232,2024-01-01,South,Pharmacy,88.08
100596,U1142,2024-01-01,West,Grocery,18.52
100597,U1119,2024-01-01,South,RideShare,144.33
100598,U1100,2024-01-01,West,StoreA,72.38
100599,U1256,2024-01-01,West,StoreA,6.29
100600,U1112,2024-01-01,East,TravelCo,15.67
100601,U1299,2024-01-01,West,Electronics,73.28
100602,U1345,2024-01-01,South,Pharmacy,21.73
100603,U1249,2024-01-01,South,RideShare,50.35
100604,U1110,2024-01-01,North,RideShare,5
100605,U1304,2024-01-01,East,Electronics,32.72
100606,U1201,2024-01-01,East,Grocery,86.19
100607,U1364,2024-01-01,East,CafeX,5
100608,U1058,2024-01-01,East,RideShare,40.4
100609,U1344,2024-01-01,West,Electronics,96.34
100610,U1088,2024-01-01,South,CafeX,138.65
100611,U1331,2024-01-01,West,StoreB,75.98
100612,U1318,2024-01-01,West,StoreB,80.76
100613,U1309,2024-01-01,South,Grocery,104.52
100614,U1131,2024-01-01,South,RideShare,5
100615,U1271,2024-01-01,East,OnlineShop,83.06
100616,U1006,2024-01-01,South,Pharmacy,52.75
100617,U1010,2024-01-01,East,StoreA,35.62
100618,U1360,2024-01-01,South,CafeX,69.92
100619,U1103,2024-01-01,South,StoreA,64.85
100620,U1315,2024-01-01,West,CafeX,56.21
100621,U1284,2024-01-01,South,RideShare,55.88
100622,U1060,2024-01-01,North,CafeX,50.25
100623,U1150,2024-01-01,North,StoreB,136.94
100624,U1244,2024-01-01,East,StoreB,161.67
100625,U1372,2024-01-01,East,StoreA,170.48
100626,U1193,2024-01-01,North,Pharmacy,191.09
100627,U1040,2024-01-01,West,TravelCo,98.36
100628,U1267,2024-01-01,West,TravelCo,31.68
100629,U1328,2024-01-01,North,Electronics,72.55
100630,U1249,2024-01-01,West,OnlineShop,44.37
100631,U1375,2024-01-01,East,Grocery,9.32
100632,U1055,2024-01-01,East,StoreB,80.59
100633,U1367,2024-01-01,North,CafeX,7.14
100634,U1044,2024-01-01,East,StoreB,73.04
100635,U1064,2024-01-01,East,Pharmacy,41.65
100636,U1360,2024-01-01,North,Pharmacy,38.29
100637,U1354,2024-01-01,South,StoreB,133.6
100638,U1309,2024-01-01,South,Pharmacy,97.02
100639,U1362,2024-01-01,East,RideShare,10.19
100640,U1053,2024-01-01,East,TravelCo,62.79
100641,U1214,2024-01-01,West,OnlineShop,453.71
100642,U1284,2024-01-01,East,TravelCo,16.42
100643,U1254,2024-01-01,East,Pharmacy,104.2
100644,U1210,2024-01-01,East,StoreA,43.88
100645,U1367,2024-01-01,West,Grocery,66.5
100646,U1223,2024-01-01,North,TravelCo,109.12
100647,U1305,2024-01-01,South,Grocery,53.84
100648,U1287,2024-01-01,East,Pharmacy,97.92
100649,U1178,2024-01-01,North,Electronics,116.38
100650,U1176,2024-01-01,North,StoreB,96.33
100651,U1323,2024-01-01,West,Grocery,15.25
100652,U1031,2024-01-01,North,StoreB,100.54
100653,U1325,2024-01-01,South,StoreB,31.79
100654,U1022,2024-01-01,North,Electronics,60.48
100655,U1322,2024-01-01,South,RideShare,5
100656,U1006,2024-01-01,South,StoreB,50.73
100657,U1056,2024-01-01,East,StoreB,156.71
100658,U1314,2024-01-01,North,StoreA,10.74
100659,U1263,2024-01-01,South,CafeX,69.35
100660,U1146,2024-01-01,North,StoreA,66.06
100661,U1162,2024-01-01,North,RideShare,39.68
100662,U1232,2024-01-01,West,RideShare,90.19
100663,U1335,2024-01-01,South,StoreB,17.84
100664,U1395,2024-01-01,North,Pharmacy,72.35
100665,U1137,2024-01-01,East,OnlineShop,83.04
100666,U1102,2024-01-01,South,CafeX,78.43
100667,U1033,2024-01-01,West,StoreA,98.21
100668,U1041,2024-01-01,North,StoreA,43.3
100669,U1168,2024-01-01,North,OnlineShop,174.67
100670,U1249,2024-01-01,South,RideShare,43.06
100671,U1025,2024-01-01,North,Pharmacy,129.71
100672,U1115,2024-01-01,North,TravelCo,169.62
100673,U1317,2024-01-01,West,Electronics,64.15
100674,U1175,2024-01-01,East,Grocery,137.66
100675,U1136,2024-01-01,East,OnlineShop,21.59
100676,U1358,2024-01-01,East,Pharmacy,24.36
100677,U1020,2024-01-01,West,OnlineShop,226.49
100678,U1291,2024-01-01,North,RideShare,56.66
100679,U1211,2024-01-01,South,Electronics,107.14
100680,U1390,2024-01-01,North,Pharmacy,29.52
100681,U1161,2024-01-01,East,TravelCo,47.76
100682,U1239,2024-01-01,East,CafeX,119.8
100683,U1088,2024-01-01,West,CafeX,83.62
100684,U1024,2024-01-01,North,OnlineShop,108.94
100685,U1321,2024-01-02,West,CafeX,5
100686,U1396,2024-01-02,North,Electronics,32.33
100687,U1220,2024-01-02,South,Pharmacy,96.13
100688,U1249,2024-01-02,North,OnlineShop,129.03
100689,U1127,2024-01-02,South,TravelCo,24.84
100690,U1030,2024-01-02,East,Grocery,5
100691,U1161,2024-01-02,East,TravelCo,50.52
100692,U1063,2024-01-02,South,CafeX,117.13
100693,U1140,2024-01-02,East,CafeX,99.51
100694,U1246,2024-01-02,West,OnlineShop,147.63
100695,U1233,2024-01-02,East,Grocery,5
100696,U1374,2024-01-02,East,StoreA,162.14
100697,U1217,2024-01-02,South,RideShare,37.4
100698,U1234,2024-01-02,South,Grocery,160.44
100699,U1385,2024-01-02,South,StoreA,100.98
100700,U1164,2024-01-02,North,OnlineShop,25.33
100701,U1200,2024-01-02,South,Pharmacy,63.42
100702,U1034,2024-01-02,East,Electronics,122.88
100703,U1031,2024-01-02,North,RideShare,14.64
100704,U1071,2024-01-02,North,StoreA,43.47
100705,U1167,2024-01-02,South,RideShare,102.79
100706,U1255,2024-01-02,West,Grocery,75.21
100707,U1301,2024-01-02,South,Grocery,5
100708,U1255,2024-01-02,South,RideShare,52.25
100709,U1077,2024-01-02,East,CafeX,113.81
100710,U1166,2024-01-02,East,CafeX,59.55
100711,U1067,2024-01-02,North,Pharmacy,88.81
100712,U1122,2024-01-02,West,Pharmacy,9.55
100713,U1080,2024-01-02,East,Grocery,124.76
100714,U1327,2024-01-02,West,Grocery,77.55
100715,U1275,2024-01-02,South,StoreA,69.24
100716,U1278,2024-01-02,South,Pharmacy,6.95
100717,U1045,2024-01-02,West,StoreA,154.68
100718,U1248,2024-01-02,South,StoreB,81.59
100719,U1145,2024-01-02,West,StoreB,31.03
100720,U1331,2024-01-02,West,Electronics,95.81
100721,U1230,2024-01-02,East,Pharmacy,5
100722,U1011,2024-01-02,East,CafeX,125.39
100723,U1258,2024-01-02,East,Grocery,120.21
100724,U1272,2024-01-02,West,StoreB,5
100725,U1361,2024-01-02,North,RideShare,30.39
100726,U1071,2024-01-02,East,Pharmacy,84.96
100727,U1238,2024-01-02,North,StoreA,29.52
100728,U1018,2024-01-02,East,StoreA,151.99
100729,U1322,2024-01-02,South,TravelCo,142.94
100730,U1379,2024-01-02,West,Grocery,110.54
100731,U1256,2024-01-02,North,Pharmacy,25.85
100732,U1151,2024-01-02,West,Grocery,89.82
100733,U1113,2024-01-02,South,OnlineShop,20.67
100734,U1106,2024-01-02,South,Grocery,124.67
100735,U1070,2024-01-02,North,TravelCo,94.57
100736,U1135,2024-01-02,South,Pharmacy,92.74
100737,U1027,2024-01-02,West,TravelCo,119.88
100738,U1385,2024-01-02,North,StoreB,117.7
100739,U1352,2024-01-02,South,OnlineShop,139.03
100740,U1318,2024-01-02,West,Grocery,71.28
100741,U1041,2024-01-02,West,TravelCo,110.06
100742,U1023,2024-01-02,East,CafeX,91.83
100743,U1183,2024-01-02,East,StoreA,5
100744,U1010,2024-01-02,East,OnlineShop,54.77
100745,U1034,2024-01-02,South,Pharmacy,109.32
100746,U1381,2024-01-02,West,Electronics,81.48
100747,U1141,2024-01-02,East,RideShare,31.2
100748,U1229,2024-01-02,West,StoreB,113.47
100749,U1049,2024-01-02,West,OnlineShop,54.63
100750,U1149,2024-01-02,North,TravelCo,153.04
100751,U1042,2024-01-02,East,Electronics,55.82
100752,U1387,2024-01-02,East,Electronics,129.88
100753,U1214,2024-01-02,North,StoreB,117.53
100754,U1155,2024-01-02,East,StoreA,86.92
100755,U1262,2024-01-02,South,Grocery,5
100756,U1256,2024-01-02,South,OnlineShop,83.68
100757,U1290,2024-01-02,East,Electronics,15.85
100758,U1213,2024-01-02,South,Electronics,95.62
100759,U1205,2024-01-02,North,StoreA,24.29
100760,U1324,2024-01-02,East,OnlineShop,5
100761,U1373,2024-01-02,North,RideShare,59.06
100762,U1366,2024-01-02,East,Grocery,99.46
100763,U1235,2024-01-02,South,TravelCo,1260.06
100764,U1104,2024-01-02,North,Pharmacy,122.36
100765,U1125,2024-01-02,East,TravelCo,75.69
100766,U1112,2024-01-02,South,TravelCo,78.77
100767,U1190,2024-01-02,South,StoreA,96.1
100768,U1061,2024-01-02,North,CafeX,61.23
100769,U1362,2024-01-02,North,StoreA,175.22
100770,U1060,2024-01-02,South,CafeX,5
100771,U1211,2024-01-02,North,StoreB,92.25
100772,U1347,2024-01-02,South,RideShare,53.09
100773,U1004,2024-01-02,East,OnlineShop,139.58
100774,U1370,2024-01-02,West,CafeX,48.58
100775,U1076,2024-01-02,North,TravelCo,17.95
100776,U1358,2024-01-02,South,Electronics,6.23
100777,U1044,2024-01-02,West,OnlineShop,175.67
100778,U1026,2024-01-02,West,Grocery,12.43
100779,U1014,2024-01-02,North,StoreA,5
100780,U1339,2024-01-02,North,TravelCo,30.44
100781,U1271,2024-01-02,West,StoreA,124.56
100782,U1325,2024-01-02,East,Electronics,8.93
100783,U1339,2024-01-02,West,StoreB,87.02
100784,U1263,2024-01-02,West,RideShare,115.72
100785,U1371,2024-01-02,West,StoreA,15.14
100786,U1171,2024-01-02,South,RideShare,138.24
100787,U1262,2024-01-02,West,TravelCo,125.27
100788,U1050,2024-01-02,South,StoreB,30.1
100789,U1378,2024-01-02,West,StoreB,71.07
100790,U1270,2024-01-02,North,OnlineShop,131.23
100791,U1056,2024-01-02,East,OnlineShop,120.94
100792,U1030,2024-01-02,West,TravelCo,82.99
100793,U1015,2024-01-02,North,TravelCo,12.64
100794,U1234,2024-01-02,West,StoreB,67.27
100795,U1135,2024-01-02,South,Electronics,188.56
100796,U1107,2024-01-02,West,OnlineShop,44.13
100797,U1248,2024-01-02,South,Pharmacy,19.04
100798,U1182,2024-01-02,South,RideShare,11.76
100799,U1042,2024-01-02,West,OnlineShop,186.27
100800,U1185,2024-01-02,South,RideShare,43.87
100801,U1029,2024-01-02,West,CafeX,74.0
100802,U1345,2024-01-02,West,CafeX,14.03
100803,U1143,2024-01-02,North,CafeX,81.15
100804,U1010,2024-01-02,East,StoreB,103.45
100805,U1190,2024-01-02,North,Electronics,114.33
100806,U1130,2024-01-02,West,StoreA,20.23
100807,U1253,2024-01-02,East,OnlineShop,72.93
100808,U1245,2024-01-02,East,Electronics,90.4
100809,U1146,2024-01-02,East,TravelCo,38.65
100810,U1009,2024-01-02,West,Pharmacy,146.69
100811,U1177,2024-01-02,West,StoreA,159.57
100812,U1120,2024-01-02,West,Electronics,96.77
100813,U1278,2024-01-02,North,CafeX,36.05
100814,U1398,2024-01-02,East,Electronics,49.66
100815,U1299,2024-01-02,North,Pharmacy,5
100816,U1242,2024-01-02,North,StoreA,80.64
100817,U1122,2024-01-02,East,Electronics,5
100818,U1103,2024-01-02,East,Grocery,126.57
100819,U1032,2024-01-02,South,Electronics,19.86
100820,U1008,2024-01-02,North,StoreA,27.96
100821,U1319,2024-01-02,North,Pharmacy,104.83
100822,U1093,2024-01-02,West,RideShare,45.04
100823,U1135,2024-01-02,East,StoreA,145.82
100824,U1321,2024-01-02,East,Grocery,129.96
100825,U1021,2024-01-02,South,StoreB,78.7
100826,U1008,2024-01-02,South,TravelCo,107.82
100827,U1234,2024-01-02,South,StoreB,41.01
100828,U1394,2024-01-02,West,TravelCo,116.95
100829,U1117,2024-01-02,East,OnlineShop,131.99
100830,U1357,2024-01-02,North,StoreB,37.21
100831,U1064,2024-01-02,West,Pharmacy,103.44
100832,U1009,2024-01-02,West,StoreB,36.17
100833,U1134,2024-01-02,South,RideShare,98.05
100834,U1069,2024-01-02,East,Electronics,120.13
100835,U1363,2024-01-02,North,RideShare,5
100836,U1213,2024-01-02,West,StoreA,47.96
100837,U1070,2024-01-02,East,RideShare,87.77
100838,U1076,2024-01-02,South,StoreA,82.54
100839,U1170,2024-01-02,South,OnlineShop,104.79
100840,U1187,2024-01-02,South,TravelCo,74.19
100841,U1152,2024-01-02,East,StoreA,157.56
100842,U1139,2024-01-02,North,TravelCo,55.51
100843,U1066,2024-01-02,West,StoreB,32.31
100844,U1248,2024-01-02,East,OnlineShop,125.52
100845,U1000,2024-01-02,North,Grocery,116.76
100846,U1094,2024-01-02,West,Electronics,66.71
100847,U1241,2024-01-02,North,StoreB,120.99
100848,U1126,2024-01-02,North,RideShare,76.64
100849,U1133,2024-01-02,North,Pharmacy,38.11
100850,U1246,2024-01-02,North,StoreB,6.73
100851,U1340,2024-01-02,West,Electronics,6.74
100852,U1205,2024-01-02,North,Electronics,91.27
100853,U1352,2024-01-02,West,Electronics,5
100854,U1011,2024-01-02,East,TravelCo,25.93
100855,U1126,2024-01-02,North,Electronics,35.99
100856,U1126,2024-01-02,East,RideShare,113.99
100857,U1325,2024-01-02,East,TravelCo,82.23
100858,U1366,2024-01-02,South,StoreB,36.07
100859,U1271,2024-01-02,North,StoreA,53.01
100860,U1030,2024-01-02,North,StoreB,5
100861,U1097,2024-01-02,North,StoreA,5
100862,U1097,2024-01-02,East,Pharmacy,115.59
100863,U1040,2024-01-02,North,Pharmacy,63.93
100864,U1360,2024-01-02,South,Electronics,90.45
100865,U1145,2024-01-02,East,CafeX,25.59
100866,U1044,2024-01-02,North,Electronics,33.02
100867,U1055,2024-01-02,West,CafeX,98.29
100868,U1298,2024-01-02,West,Grocery,83.98
100869,U1061,2024-01-02,West,Pharmacy,47.15
100870,U1037,2024-01-02,South,TravelCo,73.84
100871,U1390,2024-01-02,South,StoreA,177.6
100872,U1127,2024-01-02,South,CafeX,88.01
100873,U1261,2024-01-02,North,StoreA,149.95
100874,U1394,2024-01-02,West,Electronics,24.7
100875,U1318,2024-01-02,West,StoreB,58.27
100876,U1134,2024-01-02,East,RideShare,90.84
100877,U1112,2024-01-02,East,StoreA,18.86
100878,U1396,2024-01-02,South,Electronics,213.82
100879,U1133,2024-01-02,North,CafeX,33.43
100880,U1329,2024-01-02,West,StoreB,87.64
100881,U1296,2024-01-02,South,TravelCo,32.55
100882,U1389,2024-01-02,East,OnlineShop,6.43
100883,U1223,2024-01-02,East,TravelCo,82.65
100884,U1142,2024-01-02,West,Electronics,54.7
100885,U1243,2024-01-02,South,StoreA,82.8
100886,U1090,2024-01-02,East,OnlineShop,62.17
100887,U1395,2024-01-02,South,StoreB,5
100888,U1313,2024-01-02,South,TravelCo,43.95
100889,U1011,2024-01-02,North,Grocery,5
100890,U1377,2024-01-02,East,Grocery,5
100891,U1335,2024-01-02,West,TravelCo,56.54
100892,U1334,2024-01-02,North,OnlineShop,53.6
100893,U1128,2024-01-02,West,OnlineShop,158.42
100894,U1246,2024-01-02,North,StoreA,77.36
100895,U1288,2024-01-02,East,Grocery,103.15
100896,U1035,2024-01-02,West,Pharmacy,93.96
100897,U1074,2024-01-02,West,Grocery,112.1
100898,U1256,2024-01-02,South,StoreA,58.35
100899,U1281,2024-01-02,South,StoreB,22.69
100900,U1296,2024-01-02,East,StoreB,156.52
100901,U1190,2024-01-02,West,Pharmacy,24.82
100902,U1329,2024-01-02,South,TravelCo,5
100903,U1239,2024-01-02,South,Grocery,96.54
100904,U1287,2024-01-02,North,StoreB,105.17
100905,U1250,2024-01-02,West,Grocery,38.57
100906,U1055,2024-01-02,North,RideShare,113.04
100907,U1380,2024-01-02,South,OnlineShop,51.1
100908,U1078,2024-01-02,East,Pharmacy,37.8
100909,U1395,2024-01-02,West,OnlineShop,22.13
100910,U1311,2024-01-02,South,OnlineShop,71.16
100911,U1318,2024-01-02,North,RideShare,66.69
100912,U1056,2024-01-02,North,CafeX,5
100913,U1167,2024-01-02,West,RideShare,107.48
100914,U1040,2024-01-02,West,CafeX,37.37
100915,U1316,2024-01-02,East,TravelCo,45.9
100916,U1248,2024-01-02,North,OnlineShop,105.92
100917,U1343,2024-01-02,North,StoreB,1293.53
100918,U1304,2024-01-02,North,StoreA,32.08
100919,U1221,2024-01-02,West,Grocery,123.01
100920,U1238,2024-01-02,West,StoreA,123.34
100921,U1308,2024-01-02,West,StoreB,46.53
100922,U1054,2024-01-02,South,Grocery,91.99
100923,U1063,2024-01-02,East,Grocery,55.5
100924,U1115,2024-01-02,West,OnlineShop,99.25
100925,U1085,2024-01-02,South,TravelCo,5
100926,U1376,2024-01-02,South,StoreA,46.3
100927,U1117,2024-01-02,West,TravelCo,5
100928,U1015,2024-01-02,North,StoreA,96.49
100929,U1396,2024-01-02,North,TravelCo,48.52
100930,U1022,2024-01-02,North,Electronics,81.76
100931,U1093,2024-01-02,East,StoreA,56.16
100932,U1262,2024-01-02,East,StoreA,142.58
100933,U1081,2024-01-02,East,Electronics,54.15
100934,U1362,2024-01-02,South,Electronics,60.86
100935,U1012,2024-01-02,North,OnlineShop,8.85
100936,U1201,2024-01-02,East,StoreA,17.33
100937,U1299,2024-01-02,East,Grocery,5
100938,U1036,2024-01-02,West,StoreA,100.66
100939,U1334,2024-01-02,West,Electronics,60.53
100940,U1084,2024-01-02,West,StoreB,74.01
100941,U1176,2024-01-02,East,StoreB,114.91
100942,U1256,2024-01-02,East,OnlineShop,72.34
100943,U1224,2024-01-02,East,StoreB,51.77
100944,U1360,2024-01-02,South,Electronics,76.83
100945,U1335,2024-01-02,North,Electronics,283.4
100946,U1349,2024-01-02,North,Grocery,5
100947,U1242,2024-01-02,East,StoreA,54.06
100948,U1352,2024-01-02,North,Grocery,920.5
100949,U1037,2024-01-02,North,TravelCo,95.64
100950,U1204,2024-01-02,East,Electronics,22.12
100951,U1051,2024-01-02,East,StoreA,5
100952,U1268,2024-01-02,North,StoreA,131.78
100953,U1154,2024-01-02,East,OnlineShop,68.12
100954,U1149,2024-01-02,South,OnlineShop,78.52
100955,U1001,2024-01-02,South,Electronics,108.23
100956,U1341,2024-01-02,South,StoreB,9.25
100957,U1331,2024-01-02,North,CafeX,153.86
100958,U1339,2024-01-02,North,StoreB,24.44
100959,U1130,2024-01-02,West,StoreB,62.55
100960,U1360,2024-01-02,West,CafeX,143.67
100961,U1114,2024-01-02,North,Grocery,90.9
100962,U1398,2024-01-02,West,RideShare,147.23
100963,U1255,2024-01-02,North,StoreB,75.48
100964,U1096,2024-01-02,North,OnlineShop,133.68
100965,U1246,2024-01-02,East,Electronics,98.06
100966,U1231,2024-01-02,West,StoreA,142.92
100967,U1395,2024-01-02,West,OnlineShop,123.87
100968,U1243,2024-01-02,South,RideShare,103.71
100969,U1039,2024-01-02,North,OnlineShop,63.39
100970,U1286,2024-01-02,North,Pharmacy,5
100971,U1221,2024-01-02,West,TravelCo,872.18
100972,U1271,2024-01-02,West,StoreB,63.35
100973,U1269,2024-01-02,East,StoreB,102.75
100974,U1071,2024-01-02,North,CafeX,163.23
100975,U1337,2024-01-02,East,OnlineShop,58.49
100976,U1207,2024-01-02,North,CafeX,38.84
100977,U1216,2024-01-02,West,Grocery,21.48
100978,U1172,2024-01-02,South,StoreA,71.37
100979,U1273,2024-01-02,North,Grocery,23.29
100980,U1391,2024-01-02,South,RideShare,79.64
100981,U1274,2024-01-02,South,RideShare,94.95
100982,U1074,2024-01-02,East,Grocery,81.89
100983,U1262,2024-01-02,East,TravelCo,72.91
100984,U1304,2024-01-02,South,Pharmacy,91.85
100985,U1053,2024-01-02,East,StoreB,56.58
100986,U1255,2024-01-02,East,TravelCo,82.92
100987,U1144,2024-01-02,West,Electronics,158.3
100988,U1078,2024-01-02,South,RideShare,119.29
100989,U1180,2024-01-02,West,Grocery,121.34
100990,U1158,2024-01-02,East,TravelCo,28.52
100991,U1016,2024-01-02,North,TravelCo,59.29
100992,U1366,2024-01-02,South,OnlineShop,44.87
100993,U1081,2024-01-02,South,OnlineShop,5
100994,U1091,2024-01-02,North,Electronics,133.11
100995,U1240,2024-01-02,West,RideShare,46.76
100996,U1121,2024-01-02,West,OnlineShop,77.48
100997,U1093,2024-01-02,South,StoreB,53.74
100998,U1077,2024-01-02,North,Pharmacy,17.07
100999,U1009,2024-01-02,North,Electronics,30.29
101000,U1047,2024-01-02,East,StoreB,146.77
101001,U1384,2024-01-02,East,Pharmacy,7.48
101002,U1220,2024-01-02,South,Pharmacy,65.19
101003,U1300,2024-01-02,East,StoreA,8.92
101004,U1076,2024-01-02,East,CafeX,45.53
101005,U1138,2024-01-02,East,OnlineShop,67.5
101006,U1207,2024-01-02,North,CafeX,73.57
101007,U1179,2024-01-02,West,StoreA,132.44
101008,U1259,2024-01-02,East,OnlineShop,11.2
101009,U1162,2024-01-02,South,Grocery,128.8
101010,U1274,2024-01-02,South,Electronics,18.93
101011,U1057,2024-01-02,West,RideShare,58.95
101012,U1309,2024-01-02,North,StoreA,64.46
101013,U1012,2024-01-02,West,TravelCo,108.75
101014,U1214,2024-01-02,South,TravelCo,5
101015,U1327,2024-01-02,South,RideShare,89.37
101016,U1345,2024-01-02,West,StoreA,25.59
101017,U1288,2024-01-02,West,TravelCo,94.98
101018,U1111,2024-01-02,South,Electronics,135.31
101019,U1170,2024-01-02,North,StoreB,80.69
101020,U1346,2024-01-02,South,Electronics,48.71
101021,U1307,2024-01-02,West,StoreB,39.27
101022,U1103,2024-01-02,North,RideShare,56.94
